Column1,id,geometry,x,y,,,,Typ budovy,,,,Pocet-bytov
5363,23605,POINT (21.2098937 48.7078405),21.2098937,48.7078405,,,,Rodinny dom,,,,1
5364,23425,POINT (21.2033358 48.7124466),21.2033358,48.7124466,,,,Rodinny dom,,,,1
5365,23424,POINT (21.2042192 48.7127746),21.2042192,48.7127746,,,,Rodinny dom,,,,1
5366,23422,POINT (21.2039345 48.7122391),21.2039345,48.7122391,,,,Rodinny dom,,,,1
5367,22850,POINT (21.2632181 48.6853188),21.2632181,48.6853188,,,,Rodinny dom,,,,1
5368,22833,POINT (21.2648938 48.6824255),21.2648938,48.6824255,,,,Rodinny dom,,,,1
5369,22834,POINT (21.2645834 48.6827831),21.2645834,48.6827831,,,,Rodinny dom,,,,1
5370,22837,POINT (21.2648001 48.6826859),21.2648001,48.6826859,,,,Rodinny dom,,,,1
5371,22839,POINT (21.2656597 48.6822474),21.2656597,48.6822474,,,,Rodinny dom,,,,1
5372,22840,POINT (21.2654388 48.682589),21.2654388,48.682589,,,,Rodinny dom,,,,1
5373,22841,POINT (21.2621785 48.6838445),21.2621785,48.6838445,,,,Rodinny dom,,,,1
5374,22843,POINT (21.2624704 48.684021),21.2624704,48.684021,,,,Rodinny dom,,,,1
5375,22847,POINT (21.2625375 48.6842795),21.2625375,48.6842795,,,,Rodinny dom,,,,1
5376,22849,POINT (21.2626725 48.684617),21.2626725,48.684617,,,,Rodinny dom,,,,1
5377,22852,POINT (21.2626725 48.6856182),21.2626725,48.6856182,,,,Rodinny dom,,,,1
5378,22871,POINT (21.2740238 48.6808886),21.2740238,48.6808886,,,,Rodinny dom,,,,1
5379,22854,POINT (21.2626667 48.6857662),21.2626667,48.6857662,,,,Rodinny dom,,,,1
5380,22855,POINT (21.2626208 48.6862099),21.2626208,48.6862099,,,,Rodinny dom,,,,1
5381,22858,POINT (21.2626179 48.686464),21.2626179,48.686464,,,,Rodinny dom,,,,1
5382,22859,POINT (21.2626179 48.6867105),21.2626179,48.6867105,,,,Rodinny dom,,,,1
5383,22861,POINT (21.2625863 48.6873476),21.2625863,48.6873476,,,,Rodinny dom,,,,1
5384,22863,POINT (21.2626064 48.6875278),21.2626064,48.6875278,,,,Rodinny dom,,,,1
5385,22864,POINT (21.2579023 48.6874592),21.2579023,48.6874592,,,,Rodinny dom,,,,1
5386,22866,POINT (21.2559175 48.6860854),21.2559175,48.6860854,,,,Rodinny dom,,,,1
5387,22869,POINT (21.2729376 48.6807567),21.2729376,48.6807567,,,,Rodinny dom,,,,1
5388,22832,POINT (21.2650563 48.6825866),21.2650563,48.6825866,,,,Rodinny dom,,,,1
5389,22829,POINT (21.265152 48.6826994),21.265152,48.6826994,,,,Rodinny dom,,,,1
5390,22826,POINT (21.2651683 48.6823178),21.2651683,48.6823178,,,,Rodinny dom,,,,1
5391,22791,POINT (21.2568117 48.685674),21.2568117,48.685674,,,,Rodinny dom,,,,1
5392,22792,POINT (21.2572676 48.6856487),21.2572676,48.6856487,,,,Rodinny dom,,,,1
5393,22793,POINT (21.2574981 48.6854155),21.2574981,48.6854155,,,,Rodinny dom,,,,1
5394,22794,POINT (21.2594002 48.6853648),21.2594002,48.6853648,,,,Rodinny dom,,,,1
5395,22796,POINT (21.2604024 48.6852384),21.2604024,48.6852384,,,,Rodinny dom,,,,1
5396,22798,POINT (21.2601612 48.68524),21.2601612,48.68524,,,,Rodinny dom,,,,1
5397,22800,POINT (21.261582 48.6851634),21.261582,48.6851634,,,,Rodinny dom,,,,1
5398,22803,POINT (21.2620684 48.684676),21.2620684,48.684676,,,,Rodinny dom,,,,1
5399,22806,POINT (21.262071 48.6844921),21.262071,48.6844921,,,,Rodinny dom,,,,1
5400,22808,POINT (21.2619897 48.684321),21.2619897,48.684321,,,,Rodinny dom,,,,1
5401,22810,POINT (21.2619158 48.6841804),21.2619158,48.6841804,,,,Rodinny dom,,,,1
5402,22811,POINT (21.2617707 48.6840386),21.2617707,48.6840386,,,,Rodinny dom,,,,1
5403,22812,POINT (21.22472 48.7090949),21.22472,48.7090949,,,,Rodinny dom,,,,1
5404,22815,POINT (21.2615466 48.6838791),21.2615466,48.6838791,,,,Rodinny dom,,,,1
5405,22816,POINT (21.2620176 48.6836536),21.2620176,48.6836536,,,,Rodinny dom,,,,1
5406,22817,POINT (21.2635332 48.683265),21.2635332,48.683265,,,,Rodinny dom,,,,1
5407,22820,POINT (21.264069 48.6831998),21.264069,48.6831998,,,,Rodinny dom,,,,1
5408,22822,POINT (21.2645025 48.6831348),21.2645025,48.6831348,,,,Rodinny dom,,,,1
5409,22824,POINT (21.2656036 48.6823847),21.2656036,48.6823847,,,,Rodinny dom,,,,1
5410,22870,POINT (21.2727474 48.6807336),21.2727474,48.6807336,,,,Rodinny dom,,,,1
5411,22873,POINT (21.274207 48.6809109),21.274207,48.6809109,,,,Rodinny dom,,,,1
5412,23421,POINT (21.2039196 48.7118356),21.2039196,48.7118356,,,,Rodinny dom,,,,1
5413,23315,POINT (21.2026674 48.7096018),21.2026674,48.7096018,,,,Rodinny dom,,,,1
5414,23291,POINT (21.203955 48.7083054),21.203955,48.7083054,,,,Rodinny dom,,,,1
5415,23293,POINT (21.2042005 48.7083598),21.2042005,48.7083598,,,,Rodinny dom,,,,1
5416,23295,POINT (21.2046891 48.7087148),21.2046891,48.7087148,,,,Rodinny dom,,,,1
5417,23300,POINT (21.2040067 48.7089732),21.2040067,48.7089732,,,,Rodinny dom,,,,1
5418,23301,POINT (21.2034887 48.7088957),21.2034887,48.7088957,,,,Rodinny dom,,,,1
5419,23304,POINT (21.2028768 48.7089025),21.2028768,48.7089025,,,,Rodinny dom,,,,1
5420,23309,POINT (21.2021065 48.7089343),21.2021065,48.7089343,,,,Rodinny dom,,,,1
5421,23312,POINT (21.2019078 48.7093506),21.2019078,48.7093506,,,,Rodinny dom,,,,1
5422,23314,POINT (21.202711 48.7091099),21.202711,48.7091099,,,,Rodinny dom,,,,1
5423,23317,POINT (21.2036899 48.7091358),21.2036899,48.7091358,,,,Rodinny dom,,,,1
5424,22874,POINT (21.2736585 48.6808443),21.2736585,48.6808443,,,,Rodinny dom,,,,1
5425,23321,POINT (21.2044339 48.7095132),21.2044339,48.7095132,,,,Rodinny dom,,,,1
5426,23324,POINT (21.2036348 48.7103357),21.2036348,48.7103357,,,,Rodinny dom,,,,1
5427,23326,POINT (21.2035186 48.710427),21.2035186,48.710427,,,,Rodinny dom,,,,1
5428,23330,POINT (21.2033845 48.7105084),21.2033845,48.7105084,,,,Rodinny dom,,,,1
5429,23390,POINT (21.2013574 48.7143264),21.2013574,48.7143264,,,,Rodinny dom,,,,1
5430,23392,POINT (21.2015179 48.7141676),21.2015179,48.7141676,,,,Rodinny dom,,,,1
5431,23395,POINT (21.2017365 48.7139564),21.2017365,48.7139564,,,,Rodinny dom,,,,1
5432,23406,POINT (21.2030351 48.7121563),21.2030351,48.7121563,,,,Rodinny dom,,,,1
5433,23416,POINT (21.2039116 48.7115135),21.2039116,48.7115135,,,,Rodinny dom,,,,1
5434,23290,POINT (21.2041004 48.7080129),21.2041004,48.7080129,,,,Rodinny dom,,,,1
5435,23289,POINT (21.2041916 48.7078835),21.2041916,48.7078835,,,,Rodinny dom,,,,1
5436,23284,POINT (21.2042502 48.7077613),21.2042502,48.7077613,,,,Rodinny dom,,,,1
5437,23283,POINT (21.2051065 48.7086025),21.2051065,48.7086025,,,,Rodinny dom,,,,1
5438,22886,POINT (21.2119288 48.6885914),21.2119288,48.6885914,,,,Rodinny dom,,,,1
5439,22887,POINT (21.211976 48.688559),21.211976,48.688559,,,,Rodinny dom,,,,1
5440,22912,POINT (21.216099 48.68582),21.216099,48.68582,,,,Rodinny dom,,,,1
5441,22918,POINT (21.217619 48.68686),21.217619,48.68686,,,,Rodinny dom,,,,1
5442,22957,POINT (21.210841 48.691543),21.210841,48.691543,,,,Rodinny dom,,,,1
5443,22974,POINT (21.20712 48.693832),21.20712,48.693832,,,,Rodinny dom,,,,1
5444,23000,POINT (21.207612 48.694112),21.207612,48.694112,,,,Rodinny dom,,,,1
5445,23024,POINT (21.211451 48.693092),21.211451,48.693092,,,,Rodinny dom,,,,1
5446,23026,POINT (21.211564 48.692968),21.211564,48.692968,,,,Rodinny dom,,,,1
5447,23033,POINT (21.211794 48.692284),21.211794,48.692284,,,,Rodinny dom,,,,1
5448,23035,POINT (21.2115342 48.6914956),21.2115342,48.6914956,,,,Rodinny dom,,,,1
5449,23062,POINT (21.215936 48.689881),21.215936,48.689881,,,,Rodinny dom,,,,1
5450,23106,POINT (21.215892 48.685264),21.215892,48.685264,,,,Rodinny dom,,,,1
5451,23111,POINT (21.215508 48.683806),21.215508,48.683806,,,,Rodinny dom,,,,1
5452,23112,POINT (21.215326 48.683946),21.215326,48.683946,,,,Rodinny dom,,,,1
5453,23115,POINT (21.214981 48.683869),21.214981,48.683869,,,,Rodinny dom,,,,1
5454,23122,POINT (21.2144878 48.6844422),21.2144878,48.6844422,,,,Rodinny dom,,,,1
5455,23142,POINT (21.209882 48.686637),21.209882,48.686637,,,,Rodinny dom,,,,1
5456,23281,POINT (21.2054206 48.7083936),21.2054206,48.7083936,,,,Bytovy dom,,,,1
5457,23664,POINT (21.2173271 48.7042915),21.2173271,48.7042915,,,,Rodinny dom,,,,1
5458,23667,POINT (21.217829 48.7039864),21.217829,48.7039864,,,,Rodinny dom,,,,1
5459,21991,POINT (21.2715848 48.678686),21.2715848,48.678686,,,,Rodinny dom,,,,1
5460,24215,POINT (21.2568392 48.7579122),21.2568392,48.7579122,,,,Rodinny dom,,,,1
5461,24147,POINT (21.258852 48.7565251),21.258852,48.7565251,,,,Rodinny dom,,,,1
5462,24153,POINT (21.2584632 48.7564142),21.2584632,48.7564142,,,,Rodinny dom,,,,1
5463,24156,POINT (21.258074 48.7562986),21.258074,48.7562986,,,,Rodinny dom,,,,1
5464,24163,POINT (21.2589187 48.7551783),21.2589187,48.7551783,,,,Rodinny dom,,,,1
5465,24164,POINT (21.2575487 48.7561315),21.2575487,48.7561315,,,,Rodinny dom,,,,1
5466,24178,POINT (21.2568539 48.7559223),21.2568539,48.7559223,,,,Rodinny dom,,,,1
5467,24181,POINT (21.2577766 48.7546821),21.2577766,48.7546821,,,,Rodinny dom,,,,1
5468,24183,POINT (21.2565709 48.7558242),21.2565709,48.7558242,,,,Rodinny dom,,,,1
5469,24191,POINT (21.2548254 48.7570449),21.2548254,48.7570449,,,,Rodinny dom,,,,1
5470,24216,POINT (21.2583265 48.7566466),21.2583265,48.7566466,,,,Rodinny dom,,,,1
5471,24134,POINT (21.2603118 48.7569497),21.2603118,48.7569497,,,,Rodinny dom,,,,1
5472,24234,POINT (21.2579642 48.758342),21.2579642,48.758342,,,,Rodinny dom,,,,1
5473,24237,POINT (21.2598225 48.7570799),21.2598225,48.7570799,,,,Rodinny dom,,,,1
5474,24249,POINT (21.2603997 48.7572307),21.2603997,48.7572307,,,,Rodinny dom,,,,1
5475,24260,POINT (21.2592769 48.7608475),21.2592769,48.7608475,,,,Rodinny dom,,,,1
5476,24273,POINT (21.2579554 48.7609058),21.2579554,48.7609058,,,,Rodinny dom,,,,1
5477,24275,POINT (21.2581841 48.7605135),21.2581841,48.7605135,,,,Rodinny dom,,,,1
5478,24281,POINT (21.2580156 48.7603312),21.2580156,48.7603312,,,,Rodinny dom,,,,1
5479,24287,POINT (21.2580868 48.7602316),21.2580868,48.7602316,,,,Rodinny dom,,,,1
5480,24292,POINT (21.257874 48.7597925),21.257874,48.7597925,,,,Rodinny dom,,,,1
5481,24141,POINT (21.2606071 48.7558992),21.2606071,48.7558992,,,,Rodinny dom,,,,1
5482,24132,POINT (21.2611848 48.7561466),21.2611848,48.7561466,,,,Rodinny dom,,,,1
5483,23670,POINT (21.2183199 48.7037783),21.2183199,48.7037783,,,,Rodinny dom,,,,1
5484,23983,POINT (21.2042028 48.7152417),21.2042028,48.7152417,,,,Rodinny dom,,,,1
5485,23922,POINT (21.2014597 48.7152215),21.2014597,48.7152215,,,,Rodinny dom,,,,1
5486,23929,POINT (21.2038503 48.7163323),21.2038503,48.7163323,,,,Rodinny dom,,,,1
5487,23931,POINT (21.2037866 48.7164682),21.2037866,48.7164682,,,,Rodinny dom,,,,1
5488,23947,POINT (21.2027103 48.7170284),21.2027103,48.7170284,,,,Rodinny dom,,,,1
5489,23950,POINT (21.2026719 48.7169302),21.2026719,48.7169302,,,,Rodinny dom,,,,1
5490,23952,POINT (21.2026041 48.7167426),21.2026041,48.7167426,,,,Rodinny dom,,,,1
5491,23953,POINT (21.2025746 48.7166559),21.2025746,48.7166559,,,,Rodinny dom,,,,1
5492,23967,POINT (21.203471 48.7155747),21.203471,48.7155747,,,,Rodinny dom,,,,1
5493,23978,POINT (21.2044327 48.7153133),21.2044327,48.7153133,,,,Rodinny dom,,,,1
5494,23984,POINT (21.2039671 48.7151812),21.2039671,48.7151812,,,,Rodinny dom,,,,1
5495,24128,POINT (21.2618364 48.756477),21.2618364,48.756477,,,,Rodinny dom,,,,1
5496,24055,POINT (21.2119519 48.7079972),21.2119519,48.7079972,,,,Rodinny dom,,,,1
5497,24058,POINT (21.2121865 48.7078042),21.2121865,48.7078042,,,,Rodinny dom,,,,1
5498,24060,POINT (21.2018214 48.7145159),21.2018214,48.7145159,,,,Rodinny dom,,,,1
5499,24067,POINT (21.2542436 48.7568619),21.2542436,48.7568619,,,,Rodinny dom,,,,1
5500,24074,POINT (21.2548196 48.7555303),21.2548196,48.7555303,,,,Rodinny dom,,,,1
5501,24076,POINT (21.2354524 48.7309065),21.2354524,48.7309065,,,,Rodinny dom,,,,1
5502,24099,POINT (21.257019 48.7541087),21.257019,48.7541087,,,,Rodinny dom,,,,1
5503,24101,POINT (21.2571734 48.753945),21.2571734,48.753945,,,,Rodinny dom,,,,1
5504,24118,POINT (21.2616221 48.7549341),21.2616221,48.7549341,,,,Rodinny dom,,,,1
5505,24296,POINT (21.2581316 48.7592769),21.2581316,48.7592769,,,,Rodinny dom,,,,1
5506,24298,POINT (21.2581511 48.7591002),21.2581511,48.7591002,,,,Rodinny dom,,,,1
5507,24303,POINT (21.2578755 48.7590812),21.2578755,48.7590812,,,,Rodinny dom,,,,1
5508,24439,POINT (21.2545857 48.7591036),21.2545857,48.7591036,,,,Rodinny dom,,,,1
5509,24405,POINT (21.2518624 48.7585848),21.2518624,48.7585848,,,,Rodinny dom,,,,1
5510,24407,POINT (21.2518992 48.7587159),21.2518992,48.7587159,,,,Rodinny dom,,,,1
5511,24411,POINT (21.2522105 48.758761),21.2522105,48.758761,,,,Rodinny dom,,,,1
5512,24419,POINT (21.2529017 48.7588635),21.2529017,48.7588635,,,,Rodinny dom,,,,1
5513,24421,POINT (21.2530258 48.758753),21.2530258,48.758753,,,,Rodinny dom,,,,1
5514,24424,POINT (21.2531142 48.7588998),21.2531142,48.7588998,,,,Rodinny dom,,,,1
5515,24425,POINT (21.2532024 48.7589124),21.2532024,48.7589124,,,,Rodinny dom,,,,1
5516,24432,POINT (21.2540325 48.7588624),21.2540325,48.7588624,,,,Rodinny dom,,,,1
5517,24438,POINT (21.2547477 48.7589223),21.2547477,48.7589223,,,,Rodinny dom,,,,1
5518,24443,POINT (21.2547924 48.7591599),21.2547924,48.7591599,,,,Rodinny dom,,,,1
5519,24306,POINT (21.2576876 48.7596666),21.2576876,48.7596666,,,,Rodinny dom,,,,1
5520,24448,POINT (21.2549136 48.7589778),21.2549136,48.7589778,,,,Rodinny dom,,,,1
5521,24450,POINT (21.2550922 48.7590283),21.2550922,48.7590283,,,,Rodinny dom,,,,1
5522,24452,POINT (21.2549693 48.7592385),21.2549693,48.7592385,,,,Rodinny dom,,,,1
5523,24455,POINT (21.2559202 48.7591004),21.2559202,48.7591004,,,,Rodinny dom,,,,1
5524,24457,POINT (21.2559736 48.7592161),21.2559736,48.7592161,,,,Rodinny dom,,,,1
5525,24461,POINT (21.2553147 48.7605727),21.2553147,48.7605727,,,,Rodinny dom,,,,1
5526,24463,POINT (21.2555051 48.7601751),21.2555051,48.7601751,,,,Rodinny dom,,,,1
5527,24466,POINT (21.2557519 48.7598779),21.2557519,48.7598779,,,,Rodinny dom,,,,1
5528,24468,POINT (21.2559453 48.759434),21.2559453,48.759434,,,,Rodinny dom,,,,1
5529,24402,POINT (21.2517409 48.7586916),21.2517409,48.7586916,,,,Rodinny dom,,,,1
5530,24400,POINT (21.2515299 48.7583693),21.2515299,48.7583693,,,,Rodinny dom,,,,1
5531,24398,POINT (21.2517319 48.7580547),21.2517319,48.7580547,,,,Rodinny dom,,,,1
5532,24396,POINT (21.2519073 48.7578546),21.2519073,48.7578546,,,,Rodinny dom,,,,1
5533,24307,POINT (21.2574953 48.7601691),21.2574953,48.7601691,,,,Rodinny dom,,,,1
5534,24308,POINT (21.2574438 48.7601432),21.2574438,48.7601432,,,,Rodinny dom,,,,1
5535,24324,POINT (21.256675 48.7586814),21.256675,48.7586814,,,,Rodinny dom,,,,1
5536,24327,POINT (21.2572343 48.7583844),21.2572343,48.7583844,,,,Rodinny dom,,,,1
5537,24331,POINT (21.2568493 48.7582573),21.2568493,48.7582573,,,,Rodinny dom,,,,1
5538,24336,POINT (21.2565938 48.7581991),21.2565938,48.7581991,,,,Rodinny dom,,,,1
5539,24338,POINT (21.2563736 48.7588048),21.2563736,48.7588048,,,,Rodinny dom,,,,1
5540,24340,POINT (21.2562688 48.7589198),21.2562688,48.7589198,,,,Rodinny dom,,,,1
5541,24349,POINT (21.2562089 48.75798),21.2562089,48.75798,,,,Rodinny dom,,,,1
5542,24355,POINT (21.2560237 48.7578991),21.2560237,48.7578991,,,,Rodinny dom,,,,1
5543,24356,POINT (21.2558518 48.7578462),21.2558518,48.7578462,,,,Rodinny dom,,,,1
5544,24367,POINT (21.2553773 48.7576866),21.2553773,48.7576866,,,,Rodinny dom,,,,1
5545,24370,POINT (21.2540728 48.7573658),21.2540728,48.7573658,,,,Rodinny dom,,,,1
5546,24378,POINT (21.253067 48.7570937),21.253067,48.7570937,,,,Rodinny dom,,,,1
5547,24382,POINT (21.2526946 48.7571204),21.2526946,48.7571204,,,,Rodinny dom,,,,1
5548,24386,POINT (21.2525822 48.7571991),21.2525822,48.7571991,,,,Rodinny dom,,,,1
5549,24392,POINT (21.2522882 48.7574404),21.2522882,48.7574404,,,,Rodinny dom,,,,1
5550,24394,POINT (21.2520028 48.7577539),21.2520028,48.7577539,,,,Rodinny dom,,,,1
5551,23920,POINT (21.2027997 48.7153825),21.2027997,48.7153825,,,,Rodinny dom,,,,1
5552,23919,POINT (21.2030899 48.7154624),21.2030899,48.7154624,,,,Rodinny dom,,,,1
5553,23916,POINT (21.2041381 48.7157869),21.2041381,48.7157869,,,,Rodinny dom,,,,1
5554,23744,POINT (21.2165498 48.7029681),21.2165498,48.7029681,,,,Rodinny dom,,,,1
5555,23723,POINT (21.2184012 48.7018791),21.2184012,48.7018791,,,,Rodinny dom,,,,1
5556,23725,POINT (21.2179711 48.7020508),21.2179711,48.7020508,,,,Rodinny dom,,,,1
5557,23728,POINT (21.2178457 48.7022094),21.2178457,48.7022094,,,,Rodinny dom,,,,1
5558,23729,POINT (21.2176577 48.7023147),21.2176577,48.7023147,,,,Rodinny dom,,,,1
5559,23732,POINT (21.2175173 48.7024176),21.2175173,48.7024176,,,,Rodinny dom,,,,1
5560,23734,POINT (21.217358 48.7024957),21.217358,48.7024957,,,,Rodinny dom,,,,1
5561,23735,POINT (21.2171768 48.7026001),21.2171768,48.7026001,,,,Rodinny dom,,,,1
5562,23738,POINT (21.216882 48.7027987),21.216882,48.7027987,,,,Rodinny dom,,,,1
5563,23740,POINT (21.2167294 48.702873),21.2167294,48.702873,,,,Rodinny dom,,,,1
5564,23745,POINT (21.2163675 48.7030776),21.2163675,48.7030776,,,,Rodinny dom,,,,1
5565,23775,POINT (21.2130095 48.7048962),21.2130095,48.7048962,,,,Rodinny dom,,,,1
5566,23748,POINT (21.2159225 48.7033459),21.2159225,48.7033459,,,,Rodinny dom,,,,1
5567,23752,POINT (21.2157876 48.7034292),21.2157876,48.7034292,,,,Rodinny dom,,,,1
5568,23754,POINT (21.2151384 48.7037888),21.2151384,48.7037888,,,,Rodinny dom,,,,1
5569,23756,POINT (21.215029 48.7038513),21.215029,48.7038513,,,,Rodinny dom,,,,1
5570,23759,POINT (21.2147423 48.7039914),21.2147423,48.7039914,,,,Rodinny dom,,,,1
5571,23761,POINT (21.2145655 48.7041045),21.2145655,48.7041045,,,,Rodinny dom,,,,1
5572,23763,POINT (21.2137292 48.7036247),21.2137292,48.7036247,,,,Rodinny dom,,,,1
5573,23765,POINT (21.2139397 48.7044402),21.2139397,48.7044402,,,,Rodinny dom,,,,1
5574,23770,POINT (21.2137386 48.7045066),21.2137386,48.7045066,,,,Rodinny dom,,,,1
5575,23722,POINT (21.2185727 48.7017889),21.2185727,48.7017889,,,,Rodinny dom,,,,1
5576,23720,POINT (21.218675 48.7017315),21.218675,48.7017315,,,,Rodinny dom,,,,1
5577,23717,POINT (21.2190363 48.7015218),21.2190363,48.7015218,,,,Rodinny dom,,,,1
5578,23715,POINT (21.2192208 48.7014805),21.2192208,48.7014805,,,,Rodinny dom,,,,1
5579,23673,POINT (21.217925 48.7036968),21.217925,48.7036968,,,,Rodinny dom,,,,1
5580,23676,POINT (21.2156568 48.7044817),21.2156568,48.7044817,,,,Rodinny dom,,,,1
5581,23679,POINT (21.2128526 48.7052589),21.2128526,48.7052589,,,,Rodinny dom,,,,1
5582,23681,POINT (21.2138172 48.704814),21.2138172,48.704814,,,,Rodinny dom,,,,1
5583,23683,POINT (21.2142478 48.7046147),21.2142478,48.7046147,,,,Rodinny dom,,,,1
5584,23685,POINT (21.2144518 48.7044958),21.2144518,48.7044958,,,,Rodinny dom,,,,1
5585,23686,POINT (21.2146542 48.7043924),21.2146542,48.7043924,,,,Rodinny dom,,,,1
5586,23688,POINT (21.2148429 48.7043235),21.2148429,48.7043235,,,,Rodinny dom,,,,1
5587,23690,POINT (21.2152156 48.7041565),21.2152156,48.7041565,,,,Rodinny dom,,,,1
5588,23692,POINT (21.2153462 48.7040614),21.2153462,48.7040614,,,,Rodinny dom,,,,1
5589,23695,POINT (21.215677 48.7038984),21.215677,48.7038984,,,,Rodinny dom,,,,1
5590,23696,POINT (21.2159457 48.7036727),21.2159457,48.7036727,,,,Rodinny dom,,,,1
5591,23700,POINT (21.2161578 48.7035382),21.2161578,48.7035382,,,,Rodinny dom,,,,1
5592,23703,POINT (21.2164121 48.7033881),21.2164121,48.7033881,,,,Rodinny dom,,,,1
5593,23705,POINT (21.2168684 48.7031537),21.2168684,48.7031537,,,,Rodinny dom,,,,1
5594,23706,POINT (21.2172795 48.702853),21.2172795,48.702853,,,,Rodinny dom,,,,1
5595,23708,POINT (21.2177594 48.7028222),21.2177594,48.7028222,,,,Rodinny dom,,,,1
5596,23712,POINT (21.2185665 48.7022542),21.2185665,48.7022542,,,,Rodinny dom,,,,1
5597,23772,POINT (21.2136062 48.7045806),21.2136062,48.7045806,,,,Rodinny dom,,,,1
5598,23780,POINT (21.2128527 48.7049819),21.2128527,48.7049819,,,,Rodinny dom,,,,1
5599,23912,POINT (21.2037032 48.7156603),21.2037032,48.7156603,,,,Rodinny dom,,,,1
5600,23887,POINT (21.2121836 48.7062908),21.2121836,48.7062908,,,,Rodinny dom,,,,1
5601,23866,POINT (21.2129453 48.7072338),21.2129453,48.7072338,,,,Rodinny dom,,,,1
5602,23868,POINT (21.2130972 48.7071185),21.2130972,48.7071185,,,,Rodinny dom,,,,1
5603,23871,POINT (21.2132109 48.7070164),21.2132109,48.7070164,,,,Rodinny dom,,,,1
5604,23872,POINT (21.2134882 48.7067991),21.2134882,48.7067991,,,,Rodinny dom,,,,1
5605,23875,POINT (21.2135844 48.7066294),21.2135844,48.7066294,,,,Rodinny dom,,,,1
5606,23878,POINT (21.2134467 48.7064025),21.2134467,48.7064025,,,,Rodinny dom,,,,1
5607,23879,POINT (21.2133325 48.7063044),21.2133325,48.7063044,,,,Rodinny dom,,,,1
5608,23881,POINT (21.2128521 48.7061419),21.2128521,48.7061419,,,,Rodinny dom,,,,1
5609,23885,POINT (21.2123784 48.706191),21.2123784,48.706191,,,,Rodinny dom,,,,1
5610,23889,POINT (21.2133299 48.7059293),21.2133299,48.7059293,,,,Rodinny dom,,,,1
5611,23783,POINT (21.2127363 48.7050343),21.2127363,48.7050343,,,,Rodinny dom,,,,1
5612,23891,POINT (21.2136106 48.7060718),21.2136106,48.7060718,,,,Rodinny dom,,,,1
5613,23895,POINT (21.2142822 48.7062038),21.2142822,48.7062038,,,,Rodinny dom,,,,1
5614,23896,POINT (21.2141786 48.7059196),21.2141786,48.7059196,,,,Rodinny dom,,,,1
5615,23899,POINT (21.2140945 48.7057884),21.2140945,48.7057884,,,,Rodinny dom,,,,1
5616,23902,POINT (21.2140609 48.7056261),21.2140609,48.7056261,,,,Rodinny dom,,,,1
5617,23904,POINT (21.2136338 48.7054378),21.2136338,48.7054378,,,,Rodinny dom,,,,1
5618,23905,POINT (21.2149895 48.7057965),21.2149895,48.7057965,,,,Rodinny dom,,,,1
5619,23909,POINT (21.2020177 48.7154349),21.2020177,48.7154349,,,,Rodinny dom,,,,1
5620,23910,POINT (21.2023344 48.7155543),21.2023344,48.7155543,,,,Rodinny dom,,,,1
5621,23863,POINT (21.2127984 48.7073458),21.2127984,48.7073458,,,,Rodinny dom,,,,1
5622,23862,POINT (21.2126564 48.7074512),21.2126564,48.7074512,,,,Rodinny dom,,,,1
5623,23860,POINT (21.2123866 48.7076682),21.2123866,48.7076682,,,,Rodinny dom,,,,1
5624,23856,POINT (21.2052055 48.7076385),21.2052055,48.7076385,,,,Bytovy dom,,,,1
5625,23785,POINT (21.2109993 48.7037486),21.2109993,48.7037486,,,,Rodinny dom,,,,1
5626,23787,POINT (21.212414 48.7051959),21.212414,48.7051959,,,,Rodinny dom,,,,1
5627,23790,POINT (21.2122699 48.7052478),21.2122699,48.7052478,,,,Rodinny dom,,,,1
